@relation TestTweets

@attribute calculatedScore {-1.0,1.0}
@attribute tweetText string

@data
1.0,'It\'s our 6th Birthday!!!!! Reggie your the best partner ever!!!! We would like to thank all of our brides who... http://t.co/Dhfw3Z7F'
1.0,'Amazing work Directioners! Little Things was Number 1 on the @Hot30Countdown tonight! Can we do it again tomorrow? #challengeaccepted'
1.0,'@blondieMua hahaha!! I do look good with a Greek child! I\'m home tomorrow morning so I\'ll try Skyping you xx'
1.0,'Good morning Thursday. \"Life is fragile. We\'re not guaranteed a tomorrow so give it everything you\'ve got.\" - Tim Cook [Do it for Jobs!]'
1.0,'Good chat this morning with @johnleebrandon about @CIFC\'s terrific run in the FA Youth Cup. Lead report in Friday\'s Echo.'
1.0,'#NowPlaying Michael Jackson - She\'s Out of My Life (Live At Wembley July 16. http://t.co/vxRYuADn L.O.V.E it! #MjTunes'
1.0,'Oh an I also picked my starting XI for the 1st Bangla Test on @wicricnews site. Couldnt decide between Fidi an Tino! I like Fidi tho lol!'
1.0,'Studio tomorrow, all I can think about. Chillin with homies and working on new music'
1.0,'Premier League: West Ham v Man City on Saturday. Our preview looks at the stats &amp; has some interesting betting tips: http://t.co/x2d4gLYT'
-1.0,'\'SOS\' not an over the top comedy: Ashwni Dhir: Mumbai, Nov 1 (IANS) Forthcoming comedy \"Son Of Sardaar\" might be... http://t.co/cUSIitOF'
-1.0,'Ignored again Man C v Ajax ITV Tues, Celtic v Barca SkyS2 Wed, @ITV sort it out ya fuds'
-1.0,'This may be a reason to swap, iOS has too many daft games.\n\n\"Android is a desolate wasteland when it comes to games.\" http://t.co/RjN9RrFT'
-1.0,'@IhsanOmi seriously i think he may pull out his gat and shoot me! i need to call upon castle greyskull for my powers #IHaveThePower'
1.0,'This Sunday, come watch the Ravens take on the Browns, and help support the Baltimore Humane Society! CAPTAIN... http://t.co/sddQgkJg'
1.0,'Happy November 1st SWEET friends!!! SWEET Thursday NOD\'s (names of the day) are.....Charrish, Selma, and Aiden.... http://t.co/xzJgrSfd'
1.0,'Man Utd v Arsenal on Sat sees the best defence (AFC) in the league (conceded 0.67 p/game) against the best attack (Utd) (scored 2.67 p/game)'
1.0,'@thelawry I\'m a Nikon guy, but interested in what you have to say tomorrow...'
1.0,'I heard that @TheMGeorge is on Jonathan Ross Sat. I\'m gearing up for the super pout.'
1.0,'Mourinho happy with cup win: Jose Mourinho was satisfied with Real Madrid\'s 4-1 first leg win at Alcoyano on Wed... http://t.co/M4RqMD0H'
1.0,'Now it\'s November won\'t b long til Xmas music starts on VH1. Can\'t wait all day everyday'
1.0,'Going to south korea or japan for research in my 7th semester..wow it\'ll be amazing #faith'
1.0,'I love Thursdays....Grey\'s Anatomy....One day closer to Friday.....and No driving to Huntsville.'
1.0,'Pakistan clears visa accord, India welcomes it - New Delhi/Islamabad, Nov 1 (IANS) A day after Pakistan\'s cabinet ap... http://t.co/4Hz42nIw'
-1.0,'Niggas was really fighting at the gas station \nSat night tho'
-1.0,'Ghost Rider: Spirit of Vengeance was a lost cause. You had nowhere to go but up after the 1st movie. And then you decided to dig a hole...'
1.0,'On the plus side @mytigermytiming have a gig on Saturday night at the Lexington - come along :)'
1.0,'@Cole__Hines @WSJ @carney Print ain\'t dead yet Cole, and I\'m sure you know there\'s something special about Sunday Papers too.'
-1.0,'I miss one day &amp; it seems like they\'re about to give me ISS tomorrow. #wtf #pt'
-1.0,'Horrible dream lady night....I\'m tiered but today is my Friday and its the start of the RODEO tonight #hearthorses'
1.0,'Feels like Super Bowl Sunday waiting for the big TNF game tonight! What\'s everyone doing for KC v SD?!? #cantcontainexcitement'
1.0,'Super Tuesday is just a few days away, Can the president make it?'
1.0,'I played rugby yesterday may have broken my finger but it was definitely worth the pain the game is more fun than I remember'
1.0,'rita oras on xfactor on sunday which means she\'ll sing shine ya light which i love which makes me happy!:-)'
1.0,'I may need a co-owner but she has to be good in english, and to post a lot of Lou, Lux, Tom, etc.. pics ! :)'
1.0,'Excited for tomorrow\'s Photo Session with Indhi fashion design studio at TheLoniousStudios http://t.co/TkcVagnS'
1.0,'Big game with VCU tomorrow night! Second-place is on the line. #LetsGoX http://t.co/rUGy8UMJ'
1.0,'@skullhong @jiyoung_MIN oppa,u may b the one who tweets most in Kidols but only in hangul.plz tweet in ENG!'
1.0,'Thanks to Jesus, CVS, My Mom &amp; My Mary...I was able to kick this flu in 1 week! Now to make it w/out My MaryJane until Monday! #struggles'
1.0,'Our 1st XI went through against Liverpool 4th XI with a 2-1 victory AET thanks to an extra time winner from Man of the Match @DanielWalsh6'
-1.0,'@yosp why doesnt Sony promote 1st party games? AC3 commercials are on tv all the time. And no one (cont) http://t.co/6uXrjMvC'
1.0,'@felliiiisha come over tomorrow? :) my mom isn\'t staying there with me she has to stay with the big dogs at the old house until Gordon'
1.0,'Buzzin to see Santino, Zack Ryder, AJ and Layla turn the lights on at Braehead Tuesday hahaha #woowoowoo'
1.0,'Just been to @RSPCAYORK with @mrsiveson for 1st time since Blake. Walked Reggie &amp; Anna, 2 really sweet dogs.'
1.0,'Tomorrow is the day we\'ll beat justin biebers vevo record and earn our title back! :) :)'
1.0,'@RiriSpice19 @givemethat_beca @white_choc0lat3 @stephy_T073 @onthenikdrum GO BORO!May the FORCE be with you from the 1st second to the last!'
1.0,'Looking forward to Friday day and night! Excited to be involved in the seminar portion at Drexel and the show at... http://t.co/Y2GfBkiF'
-1.0,'Activists demand release of Jharkhand tribal leader: New Delhi, Nov 1 (IANS) Condemning the arrest of woman trib... http://t.co/LZlgb1NW'
1.0,'Don\'t forget FCA won\'t meet tomorrow morning. We will just meet after the football game on the field with SAHS FCA. #dontmissit #freepizza'
-1.0,'Luna is taking a break today, not perfecting any major aspects to any of the other 6 planets, until she will meet Jupiter tomorrow morning'
1.0,'@GriffithsGenna Tenby till Monday night then st David\'s hotel in Cardiff Wednesday we need it !! Haha xx'
1.0,'Bright Side Of The Sun - Recapping the Recaps: See what others said about the Suns loss to Warriors #suns http://t.co/task3tEk'
1.0,'Jerzy boy Janowicz over Murray! What is going on in Paris?! We\'ll have a new Master\'s 1000 winner. No big 4 past the 3rd round.'
1.0,'@Strombo Happy Thursday! Enjoyed the show so much last night watched 4x. #Thankyoutimeshifting!! Have a great day my Greek!'
-1.0,'@JagoBrown91 In Lewis on the 5th they\'re burning effigies of Guy Fawkes, the Pope &amp; whoever else they presently dislike. Sussexy indeed...'
1.0,'A1 Live in Cebu at the Waterfront Cebu Hotel and Casino on November 23 http://t.co/BL41iSUa #CebuFinest'
-1.0,'Trina will be in N.O. Friday....I stop supporting her the day I found out she was in thibodaux at the showcase lol'
1.0,'and then on tuesday &amp; wednesday its Champions League match day 4 i think?? or it might be 5..im not sure wooooo hooooo'
1.0,'@rinithyme He\'ll be the Eli Manning of the NBA,they r both 2 of the best 4th quarter players in their sports #Closer #KillerInstinct #Splapa'
1.0,'We\'re excited for TRUNK OR TREAT tomorrow (Nov 2) night at the Boys and Girls Club in Pottstown. It will start at... http://t.co/63Gffmd5'
1.0,'@cocozzaHQ I preordered it on Thursday/friday at midnight the night it came able to pre-order, love you and Frankie. X http://t.co/Pp1oZZaA'
1.0,'Hammond: we now have a balanced budget with an affordable equipment programme, backed by what will still be the 4th largest defence budget.'
-1.0,'Sandy, if you have ruined my chances to see Bruno mars on Monday I will go buck wild.'
-1.0,'Do we really care about our kids future? Think about it: Education is the 1st thing cut from budgets on every level.'
-1.0,'I have Physics revision for tomorrow but merr, I\'m going to fail anyway'
1.0,'Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW!\n#getafterit'
-1.0,'@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.'
1.0,'Tomorrow is the Big Day! Discount Prices on Botox and Juvederm! Call and make an appointment! http://t.co/L82XnY9P #botox #juvederm #madison'
-1.0,'Disappointed the Knicks vs Nets game got canceled tonight, but I\'m even more hyped for Knicks vs Heat on Friday!'
1.0,'New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o)'
1.0,'Eli manning best 4th quarter QB in the game!'
1.0,'Congrats to Trey Haley, Shawn Armstrong (@SArmstrong90), and Alex Monsalve for being named to the AFL\'s Rising Stars team. Game is Sat @ 8pm'
-1.0,'@MostDumbestLaws: A betrayed wife is legally allowed to kill her adulterous husband, but may only do so with her bare hands. (Hong Kong)'
1.0,'@oomzee just realized i had 400 credits on my acc left, got one pack nothing in it but a free pack with it, di maria 2nd pack :)'
1.0,'Got an hour talk session with Capt. Imran tomorrow. He\'s so smart and manage to become a Captain by the age of 26.'
1.0,'&gt;&gt; DIRECTIONERS!! NOW WE HAVE TO PROVE THAT WE ARE A BIG FAMILY!!\n  On Friday, the movie to be released song... http://t.co/voP1boQW'
1.0,'Clippers vs Lakers Tomorrow! You all are about to be 0-11!'
1.0,'Big congrats goes out to Tampa Bay Damage for 2nd Place at Cup and 2nd Place overall in the Paintball Sports... http://t.co/98Z4v3zW'
1.0,'Long weekend kicked off tomorrow with Jack White. Heebie jeebies'
1.0,'@Yo_BFKeeper Haha just like me.! We both got sent to iss on a Friday'
1.0,'So excited about the opportunity to go listen to @drlindseyduncan speak in Knoxville, TN tomorrow night!! Looking forward to learning! :)'
-1.0,'i keep thinking about the fact that MMG will be in lexington on saturday and i won\'t be there:((((('
-1.0,'This bitch @backyardbetty just put frog back on Lmfao throw back Thursday'
1.0,'@Ian_Walters_89 in London for Boro match Saturday... let me know what night you\'re out... Friday may suit me better like if optional'
-1.0,'This is the 1st Halloween my kids didn\'t go trick or treating... Kinda sad they are TOO OLD for it now cuz I... http://t.co/fudXcsL0'
-1.0,'Mommy is leaving on Sunday. Didn\'t say shit. Like I knew she was leavin, but she ain\'t say when.'
1.0,'I can\'t wait to here this Negros explanation about Monday night!!! Smh un huh trust issues'
1.0,'@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx'
-1.0,'ATTN: RUNWAY CLASS FOR TONIGHT NOV 1st IS CANCELLED. Sorry for the inconvenience. It will be rescheduled for next... http://t.co/xewznlnt'
1.0,'SNEAK PEEK: Check out the 12 Freebies you can get at CVS on Black Friday!  Link in the first comment:'
1.0,'@creativetimes Eleanor, that\'s cool, it would be great to see your pastel art. ;) Link to the painting I did on Monday http://t.co/8puSNbaN'
-1.0,'Open source misconceptions fading: IT Web: South Africa may be up to five years behind the rest of the world in ... http://t.co/nYfW52Nf'
1.0,'@missjillscott it\'s ok; I understand. I though I was gonna die when I sat so close to the stage at your concert in Greensboro last Friday!'
1.0,'In honor and remembrance of Tom Hagedorn \"Light the NIght\" and support Women\'s Soccer tomorrow at 7PM as they take on Gonzaga. @uofsandiego'
1.0,'Dont miss this Tonight and tomorrow! \n\nBIG Day of the dead celebration!... http://t.co/0G5BAW47'
1.0,'Looks like Andy the Android may have had a little too much fun yesterday. http://t.co/7ZDEfzEC'
1.0,'@suprefan You hitting that Com Truise/Bonde Do Role show at the Echo tomorrow? Just entered the last contest I could find, haha.'
1.0,'@SkinnyZ0mbie \n\nMaby cuz u are sooo good at bowling and they are now scared from u :p\n\nThey got sick from u taking the 1st place everytime'
1.0,'Lovely day in Edmonton. Game cancelled today. Looking forward to tomorrow. http://t.co/ifhq65JU'
-1.0,'i can talk about Malcolm X all day... like when i got kicked outta school in 8th and 9th grade for being too radical about Black Panthers'
-1.0,'@buckbelue8 why do you think Murray may leave? No way a team drafts him before the 5th or 6th round!'
1.0,'Watched The Cabin in the Woods, Silent House, Psycho, and The Rocky Horror Picture Show today! Yay! :)) Tomorrow iba naman ulit! :D'
1.0,'Another day of ISS tomorrow. It won\'t even that bad.'
1.0,'@scooterbraun Im from South Africa and will be leaving the States on the 5th  of Nov, really wanna see JB!!! Life would be perfect then!'
-1.0,'Unless you got a throw back Thursday picture with Michael Jackson I don\'t give a fuck about your faggot ass picture'
1.0,'@WardChanning Hey Channing Tony Provias from Aberdeen Hope you get a sack on Murray this Sat!!!'
1.0,'Looking forward to seeing the Illegal Eagles at Dorking tomorrow night with Lin &amp; Amigo. Best Eagles tribute band around. #illegaleagles'
1.0,'Looks like my return flight is scheduled for November 9, of course it\'s subject to change. At least I\'m stranded in Jerusalem, what a city!'
1.0,'@jennettemccurdy Happy Thursday Jennette from Detroits #1 Radio station WROM Radio have a great weekend ahead We love a follow back from you'
1.0,'Great piece on Joe Cole\'s demise in tomorrow\'s Independent by @samwallaceindy. Cole was the first England player who was younger than me'
1.0,'I do!! \"@WaterBearer131: @tanyCoutur3_ @NorthernBeauty_ Do you guys want to go see the new Denzel Washington movie tomorrow?\"'
-1.0,'Doing some serious sucking up tonight so I can go Harry\'s tomorrow :( @hellomnamesjim'
1.0,'Pray for: the peace of Jerusalem. Pray for the peace of Jerusalem! May they be secure who love you! #Ps122'
1.0,'PUMPED to open the season tomorrow night against Georgetown!  Women\'s Preview: http://t.co/1k3PAK3C | Men\'s Preview: http://t.co/n5oFat9V'
-1.0,'This time tomorrow, @Jas_Stringer and I will be well on our way to Starkville for a sick weekend...the USM game is going to be atrocious.'
1.0,'@TIUBeachBabe @toneitup it was in the member\'s email. Info will be up on the blog tomorrow. Series for the next 2 weeks :) daily motivation'
1.0,'@MsSheLahY I didnt want to just pop up... but yep we have chapel hill next wednesday you should come.. and shes great ill tell her you asked'
-1.0,'@Moretti_Crowned @RobCitrullo I\'m on the last 3 episodes for the 10th time. I still want to bootfuck Phil &amp; Johnny sac every time they talk.'
-1.0,'\"@PaperChasinAL: Damn next Saturday tho\" Niggas was trynna get shit over with #early'
