@relation TestTweets

@attribute calculatedScore {-1.0,1.0}
@attribute tweetText string

@data
-1.0,'Niggas be on the LAKERS DICK...we still gon finish damn near first seed...while yo team be struggling for the 8th spot'
1.0,'Shocking! Warriors may actually have the best coaching staff in the Pacific Division. #GSW #NBA #Lakers #Clippers #Suns #Kings'
1.0,'5 days of rodeo in one week time :) So excited! 10th year going #CFR12'
1.0,'Happy Birthday to Haryana. March on the path to progress....'
1.0,'Scorcher Fest returns to the Duke again for a huge day of LIVE music! This years RECORD 180 ACTS! Sunday 18th... http://t.co/2v3yA4XN'
1.0,'@hillyhill4 oh ok, my Husband love going to the valley, his b-day n Jan. Sounds good to me'
-1.0,'Niggas is having 7th grade fights on here you in high school I CAN\'T EVEN DEAL.'
1.0,'Twitter: \"We found someone you may know on twitter! Kevin Rudd @KRuddMP - Federal Member for Griffith.\" http://t.co/53lJfGgK. #straya'
1.0,'@Zararugosa Good morning Becky. Hope all\'s well, may you all have a good day'
-1.0,'Friday night Knicks vs Heat if you not watching the game wit me dont fuck with me lbs I be engaged like a mf #KnicksNation #TeamMelo'
-1.0,'Tough one tonight for the boys.  Played hard but came up short with a 4-1 loss with an ENG.  Davies scored the lone goal.  La Ronge tomorrow'
1.0,'@pauleyP best line ever as abby \"he wears $3000 sun glasses &amp; has Justin Beiber on his harddrive cant we arrest him for that?'
1.0,'Can\'t wait for ISS tomorrow.... Not but at least ill have Kenna with me'
-1.0,'the fact that so many will vote for a socialist fake liar for President is very very frightening and may bring America to ruin!'
-1.0,'Niggas was really on some 10th grade shit tonight'
1.0,'Pakistan approves liberalised visa accord with India - Islamabad, Nov 1 (IANS) Pakistan has approved a liberalised v... http://t.co/EdcJEZaO'
-1.0,'@greysonchance it\'s not fair, dear... #truthbetold will be available in Taiwan on 2, Nov. It\'s TOMORROW!!'
1.0,'Just finished making a possible pre game cd for tomorrow nights game against Bob Jones, thats how ready I am for the game #goodnight'
-1.0,'Realized that I\'ve just spent Halloween, super bowl Sunday, and my last two birthdays either in the library, or in a computer lab..'
-1.0,'@sinbadbad I do believe Trayvon may be innocent or may not, but I don\'t like it when people gin up mobs &amp; hate even if they don\'t mean to.'
-1.0,'With all Benson\'s attention, Frankie feels like a forgotten stepchild. Lets \'founding father\' him so he know we will never forget 2nd place.'
1.0,'Victor Cruz is happy about his contract negotiations with the Giants. Tuesday on his weekl http://t.co/XwsDkzTn'
-1.0,'Lady Gaga fears classmates: Los Angeles, Nov 1 (IANS) Singer Lady Gaga is still in touch with some pe... http://t.co/7wfIXFJ1 @YahooNews'
-1.0,'Tomorrow. 6 million Directioners will just cry and watch the video in silence. #LittleThings'
1.0,'Ahhhh, the sun is shining, the birds are singing and this Nirvana track I have on is bringing it down. Skipety.'
-1.0,'RdM seriously believes last night proves Sunday\'s defeat was unjust? If anything, I\'m surprised our first XI didn\'t twat you on Sunday.'
1.0,'Lemon drizzle cake man gave me a free latte, and it\'s possibly the best latte I\'ve ever had. I\'ll be back tomorrow to give him all my money.'
1.0,'Looking forward to inspiring the makeup artists of tomorrow with my Red Carpet workshop at @makeupsfx in Liverpool as guest lecturer'
1.0,'@badassday I love NZ was there in Feb have friends with vineyard which is useful!! In Nelson lovely part of NZ!'
1.0,'@gamewank_jim James Martin could have you on Saturday Morning Kitching \'This will go wonderfully with the lamb; a real musty scrote aroma\''
1.0,'Fab review of the wonderful Kneehigh\'s production of Steptoe &amp; Son in today\'s Echo. Runs until Sat. Don\'t miss! http://t.co/x5a4nstW'
-1.0,'dont get paid till saturday but im going traffod centre tonight, cba'
1.0,'@TheBlackSeeds Massive congrats on the Best Roots album award in NZ! Looking forward to sharing the stage Monday in Melbourne town'
-1.0,'Bad news, no Gibbs for Saturday. Unless we play TV5 at LB, we have lost before it\'s started. Santos is a liability and will be cut to shreds'
1.0,'Right then..diet starts Monday, probably not the wisest choice with christmas coming up..but im gonna smash it!!'
-1.0,'@gianicos @mikejefferiesl4 That\'s like blaming Rafa for the season we finished 7th while ignoring the negative impact of Cecil and H&amp;G!'
-1.0,'@wheeler_afc pls TV5 just get that sucker\'s leg (rvp) broken 4 me on saturday pls!!'
1.0,'Has just won two tickets to evanescence on Monday boom! Thanks @CapitalFMArena'
1.0,'Happy Birthday to the coolest golfer in Bali! @tjvictoriacnd !! :) may you become cooler and cooler everyday! Stay humble little sister! Xx'
-1.0,'Reading The Sun and watching Jeremy Kyle. Where did it all go wrong? Better do some work. #ashamed'
-1.0,'Can\'t watch Rafa\'s \"I\'ll be back\" video til the end, it\'s too heartbreaking :( plus it just reminded me he was up 5/1 in AO 5th set...'
-1.0,'Sorry for not replying much, working but most want Sagna LB or TV5 shifted but remember Kos and Jenk played 120 mins tues too. #toughcall'
-1.0,'I do worry about the mentality of the average tweeter when I see Jeremy Kyle, and \"Christmas\" trending on November 1st...'
1.0,'\"@CoryJane1080: ALL ABOARD... 1st flight to Hong Kong then off to the UK from there.. #Tweet_Yah_Later\" enjoy'
1.0,'Good Morning Becky ! Thursday is going to be Fantastic ! @SwedenG @DJ4JG @Grdina @Paverlayer @FSBull @RevkahJC @DicksTrash @borderfox116'
1.0,'Mommy brought me some red velvet cupcakes! And im gonna play football tomorrow morning with daddy, bella, and jarvey! Yayy family.'
-1.0,'out Castle sun. and staying there until Tues. Mother said \"It aint safe up dere in that New York wit Sandy all thru dere\" Fvck you, Sandy.'
1.0,'Big day out on 10Nov @QUOZhappens. Gallery hopping/talks/guided tours &amp; more. My list of must see galleries/events  \nhttp://t.co/jPD62NeB'
1.0,'going to Cobham tomorrow, BEYOND excited.'
-1.0,'Francesco Totti thinks Roma will be unable to catch Juventus &amp; wants the #SerieA side to aim for 3rd this season http://t.co/13FxCEbw'
1.0,'Higgins \"Great experience for the young group and to meet with Premier League teams a real highlight\" \"Very young squad to play on Sat\"'
-1.0,'May be late to the NCS thing, I honestly haven\'t the foggiest where the central library is xD'
1.0,'Roma enjoying a run in the sun http://t.co/mI6hCu86'
1.0,'It\'s our 6th Birthday!!!!! Reggie your the best partner ever!!!! We would like to thank all of our brides who... http://t.co/Dhfw3Z7F'
1.0,'Amazing work Directioners! Little Things was Number 1 on the @Hot30Countdown tonight! Can we do it again tomorrow? #challengeaccepted'
1.0,'@blondieMua hahaha!! I do look good with a Greek child! I\'m home tomorrow morning so I\'ll try Skyping you xx'
1.0,'Good morning Thursday. \"Life is fragile. We\'re not guaranteed a tomorrow so give it everything you\'ve got.\" - Tim Cook [Do it for Jobs!]'
1.0,'Good chat this morning with @johnleebrandon about @CIFC\'s terrific run in the FA Youth Cup. Lead report in Friday\'s Echo.'
1.0,'#NowPlaying Michael Jackson - She\'s Out of My Life (Live At Wembley July 16. http://t.co/vxRYuADn L.O.V.E it! #MjTunes'
1.0,'Oh an I also picked my starting XI for the 1st Bangla Test on @wicricnews site. Couldnt decide between Fidi an Tino! I like Fidi tho lol!'
1.0,'Studio tomorrow, all I can think about. Chillin with homies and working on new music'
1.0,'Premier League: West Ham v Man City on Saturday. Our preview looks at the stats &amp; has some interesting betting tips: http://t.co/x2d4gLYT'
-1.0,'\'SOS\' not an over the top comedy: Ashwni Dhir: Mumbai, Nov 1 (IANS) Forthcoming comedy \"Son Of Sardaar\" might be... http://t.co/cUSIitOF'
-1.0,'Ignored again Man C v Ajax ITV Tues, Celtic v Barca SkyS2 Wed, @ITV sort it out ya fuds'
-1.0,'This may be a reason to swap, iOS has too many daft games.\n\n\"Android is a desolate wasteland when it comes to games.\" http://t.co/RjN9RrFT'
-1.0,'@IhsanOmi seriously i think he may pull out his gat and shoot me! i need to call upon castle greyskull for my powers #IHaveThePower'
1.0,'This Sunday, come watch the Ravens take on the Browns, and help support the Baltimore Humane Society! CAPTAIN... http://t.co/sddQgkJg'
1.0,'Happy November 1st SWEET friends!!! SWEET Thursday NOD\'s (names of the day) are.....Charrish, Selma, and Aiden.... http://t.co/xzJgrSfd'
1.0,'Man Utd v Arsenal on Sat sees the best defence (AFC) in the league (conceded 0.67 p/game) against the best attack (Utd) (scored 2.67 p/game)'
1.0,'@thelawry I\'m a Nikon guy, but interested in what you have to say tomorrow...'
1.0,'I heard that @TheMGeorge is on Jonathan Ross Sat. I\'m gearing up for the super pout.'
1.0,'Mourinho happy with cup win: Jose Mourinho was satisfied with Real Madrid\'s 4-1 first leg win at Alcoyano on Wed... http://t.co/M4RqMD0H'
1.0,'Now it\'s November won\'t b long til Xmas music starts on VH1. Can\'t wait all day everyday'
1.0,'Going to south korea or japan for research in my 7th semester..wow it\'ll be amazing #faith'
1.0,'I love Thursdays....Grey\'s Anatomy....One day closer to Friday.....and No driving to Huntsville.'
1.0,'Pakistan clears visa accord, India welcomes it - New Delhi/Islamabad, Nov 1 (IANS) A day after Pakistan\'s cabinet ap... http://t.co/4Hz42nIw'
-1.0,'Niggas was really fighting at the gas station \nSat night tho'
-1.0,'Ghost Rider: Spirit of Vengeance was a lost cause. You had nowhere to go but up after the 1st movie. And then you decided to dig a hole...'
1.0,'On the plus side @mytigermytiming have a gig on Saturday night at the Lexington - come along :)'
1.0,'@Cole__Hines @WSJ @carney Print ain\'t dead yet Cole, and I\'m sure you know there\'s something special about Sunday Papers too.'
-1.0,'I miss one day &amp; it seems like they\'re about to give me ISS tomorrow. #wtf #pt'
-1.0,'Horrible dream lady night....I\'m tiered but today is my Friday and its the start of the RODEO tonight #hearthorses'
1.0,'Feels like Super Bowl Sunday waiting for the big TNF game tonight! What\'s everyone doing for KC v SD?!? #cantcontainexcitement'
1.0,'Super Tuesday is just a few days away, Can the president make it?'
1.0,'I played rugby yesterday may have broken my finger but it was definitely worth the pain the game is more fun than I remember'
1.0,'rita oras on xfactor on sunday which means she\'ll sing shine ya light which i love which makes me happy!:-)'
1.0,'I may need a co-owner but she has to be good in english, and to post a lot of Lou, Lux, Tom, etc.. pics ! :)'
1.0,'Excited for tomorrow\'s Photo Session with Indhi fashion design studio at TheLoniousStudios http://t.co/TkcVagnS'
1.0,'Big game with VCU tomorrow night! Second-place is on the line. #LetsGoX http://t.co/rUGy8UMJ'
1.0,'@skullhong @jiyoung_MIN oppa,u may b the one who tweets most in Kidols but only in hangul.plz tweet in ENG!'
1.0,'Thanks to Jesus, CVS, My Mom &amp; My Mary...I was able to kick this flu in 1 week! Now to make it w/out My MaryJane until Monday! #struggles'
1.0,'Our 1st XI went through against Liverpool 4th XI with a 2-1 victory AET thanks to an extra time winner from Man of the Match @DanielWalsh6'
-1.0,'@yosp why doesnt Sony promote 1st party games? AC3 commercials are on tv all the time. And no one (cont) http://t.co/6uXrjMvC'
1.0,'@felliiiisha come over tomorrow? :) my mom isn\'t staying there with me she has to stay with the big dogs at the old house until Gordon'
1.0,'Buzzin to see Santino, Zack Ryder, AJ and Layla turn the lights on at Braehead Tuesday hahaha #woowoowoo'
1.0,'Just been to @RSPCAYORK with @mrsiveson for 1st time since Blake. Walked Reggie &amp; Anna, 2 really sweet dogs.'
1.0,'Tomorrow is the day we\'ll beat justin biebers vevo record and earn our title back! :) :)'
1.0,'@RiriSpice19 @givemethat_beca @white_choc0lat3 @stephy_T073 @onthenikdrum GO BORO!May the FORCE be with you from the 1st second to the last!'
1.0,'Looking forward to Friday day and night! Excited to be involved in the seminar portion at Drexel and the show at... http://t.co/Y2GfBkiF'
-1.0,'Activists demand release of Jharkhand tribal leader: New Delhi, Nov 1 (IANS) Condemning the arrest of woman trib... http://t.co/LZlgb1NW'
1.0,'Don\'t forget FCA won\'t meet tomorrow morning. We will just meet after the football game on the field with SAHS FCA. #dontmissit #freepizza'
-1.0,'Luna is taking a break today, not perfecting any major aspects to any of the other 6 planets, until she will meet Jupiter tomorrow morning'
1.0,'@GriffithsGenna Tenby till Monday night then st David\'s hotel in Cardiff Wednesday we need it !! Haha xx'
1.0,'Bright Side Of The Sun - Recapping the Recaps: See what others said about the Suns loss to Warriors #suns http://t.co/task3tEk'
1.0,'Jerzy boy Janowicz over Murray! What is going on in Paris?! We\'ll have a new Master\'s 1000 winner. No big 4 past the 3rd round.'
1.0,'@Strombo Happy Thursday! Enjoyed the show so much last night watched 4x. #Thankyoutimeshifting!! Have a great day my Greek!'
-1.0,'@JagoBrown91 In Lewis on the 5th they\'re burning effigies of Guy Fawkes, the Pope &amp; whoever else they presently dislike. Sussexy indeed...'
1.0,'A1 Live in Cebu at the Waterfront Cebu Hotel and Casino on November 23 http://t.co/BL41iSUa #CebuFinest'
-1.0,'Trina will be in N.O. Friday....I stop supporting her the day I found out she was in thibodaux at the showcase lol'
1.0,'and then on tuesday &amp; wednesday its Champions League match day 4 i think?? or it might be 5..im not sure wooooo hooooo'
1.0,'@rinithyme He\'ll be the Eli Manning of the NBA,they r both 2 of the best 4th quarter players in their sports #Closer #KillerInstinct #Splapa'
1.0,'We\'re excited for TRUNK OR TREAT tomorrow (Nov 2) night at the Boys and Girls Club in Pottstown. It will start at... http://t.co/63Gffmd5'
1.0,'@cocozzaHQ I preordered it on Thursday/friday at midnight the night it came able to pre-order, love you and Frankie. X http://t.co/Pp1oZZaA'
1.0,'Hammond: we now have a balanced budget with an affordable equipment programme, backed by what will still be the 4th largest defence budget.'
-1.0,'Sandy, if you have ruined my chances to see Bruno mars on Monday I will go buck wild.'
-1.0,'Do we really care about our kids future? Think about it: Education is the 1st thing cut from budgets on every level.'
-1.0,'I have Physics revision for tomorrow but merr, I\'m going to fail anyway'
1.0,'Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW!\n#getafterit'
-1.0,'@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.'
